method,subject,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,subject
resegmentation_ero,10,-614.3913237669758,-1024.0,2778.0,40,1,0.5308466949961087,0.09028094188740447,0.926964967674012,10.267559778342735,7.0710678118654755,8.602325267042627,8.06225774829855,9.486832980505138,32.25,5.450500174008219,0.5365887421837253,91.31225058326683,2.831387614985018,40.0,97.6,171.1,694961.0,2.342452741149901,38.75,2.8645945558476575,202.0,24.088749999999997,128.275,125.5,68.0,134.0,16.8125,131.81056482695158,0.4172975489214358,694961.0,0.23,919.5493750000002,14.178351254480287,38.10036278534667,3.308185058261743,2.8322387633684705,1.8959293394777266,-0.07294654258685275,1.1407253797576378,1.1339144069349498,0.48233525970624275,0.541179239915799,0.50515770609319,0.9644355324091425,0.8674207581877832,-0.5500882136863829,0.910967783549871,0.6152173294646414,3.729821641918416,0.19187062743692218,2.919527349437196,0.8707151927547151,0.23293053422085677,7.459643283836833,1.8210732152174411,1.1820420257115491,3.827567157116923,11.0,0.275,1.0,9.2,1.584375,14.725,7.25,92.375,0.7676560374149659,0.12369770408163265,0.30395138888888884,5.782493055555555,0.05021709065570672,7.9465108288637705,0.22163721051159996,1.694821548352606,15.018088773971126,1.5107240401358049,21.618267556502847,0.1768565095097208,0.1263262373176839,2.7278600043955312,30.500913712678418,0.8382397102403721,0.8928571428571429,0.20210769472328077,0.924937259496083,14.113764588764587,0.11786181106342919,2.466666666666667,0.16444444444444445,2.9155555555555557,17.866666666666667,12.4,161.66666666666666,1.2465642479213908,0.160286470143613,4.466666666666667,0.29777777777777775,0.5284722222222222,11.546875,0.106559907643613,3.773557262275181,0.375,5.288888888888889,0.2735852516361995,0.1732307010172148,13.157918567443847,0.05557437818877552,2.720242424242424,10
resegmentation_ero,11,-594.3038509658903,-1024.0,1533.0,21990,1,0.8347832266808508,0.49374075950965535,20.714823563862026,41.954858222429046,46.010868281309364,47.75981574503821,40.44749683231337,47.89572005931219,21952.833333333332,35.02321192185695,0.8402209241466823,4512.504887916578,0.20555455504983766,21990.0,2.0,90.0,65007210.0,2.479921295248756,48.0,2.668384789830212,169.0,27.529314027356683,42.69477035015916,39.0,-50.0,219.0,20.131707576967834,54.3711036928657,0.33950873483504224,65007210.0,0.20385319218852008,1133.3735015275245,19.015375242003344,99.07101844301994,5.8116144685251445,6.207018899364541,1.3555715730386557,0.6414386035248657,0.8593257409150337,1.6000746741980159,0.6048218542074818,0.6438414196160677,0.6195013671374449,0.9840822662566209,0.9184039278048147,-0.16210948406605336,0.7297315207905304,0.5087994401784772,4.2192982442625375,0.056601026297313714,4.553993141105378,0.6596791038143854,0.10442217456963632,8.438596488525075,3.3124254267588387,1.8906476181007992,6.3681513819676745,1529.7138699408822,0.06956406866488778,15.66091462881243,4482.731696225557,1.8935873658724118,19.79045020463847,107.08894952251023,1990.4795816280127,8.199364890178614,0.08437869670167766,0.03323568139236845,0.7345027057596898,0.005321449540833096,2868.6061711903685,0.1945434795790244,2.0408370125176525,20.165766390581716,3.064126268246686,58.77883644110414,0.24767682911955816,0.08773657687946015,3.8849800869316744,7618.0849245583,0.5130237687633451,0.6706999685171582,0.8056664586846887,0.7406671255565134,15.13304260256204,0.06748453763700096,67.33663366336634,0.13333986864032937,5.740519556906186,24.667326732673267,177024.5702970297,3047024.4594059405,13018.304695433235,0.22367637463859763,127.13069306930693,0.2517439466718949,0.5091776051621633,12.070447904363258,0.13416261953434552,5.569339254047732,0.022964984083674398,175128.44207430643,63.16259292636235,0.00041767333444227587,20.53905521003547,0.03158527289441106,0.012476191823221171,11
resegmentation_ero,20,-507.5541948735319,-1024.0,1467.0,1594,1,0.8198755033008266,0.5423233150840308,9.305548228106225,17.15867263915137,17.46424919657298,20.09975124224178,20.396078054371138,21.587033144922902,1577.5,14.067975365998352,0.8119578336936473,807.1053514937097,0.5116357220245387,1594.0,108.0,158.0,28723112.0,1.8122519609309584,24.0,3.707634459503575,191.0,15.452980042789067,132.70514429109159,133.0,56.0,135.0,10.346284350468231,134.23679895328476,-0.34693386093909967,28723112.0,0.3471849422788404,408.8628719051525,14.871168342432476,21.812380647901037,-1.546740591696018,2.429262925080595,0.6152527645177996,0.5965083287391029,0.5223557045255846,1.2013782431950932,0.33644270706704976,0.7540022795960658,0.7481118537364291,0.983771064502863,0.9270222177355786,-0.18465493585748596,0.6869487972574373,0.4439297187235194,3.7970351325974083,0.15099511979416114,3.3162581932911857,0.6116180384756066,0.3082913391975032,7.594070265194817,2.6363385796128846,0.7611289223995986,5.870888027885501,90.30363864491845,0.0566522199779915,23.786594648375573,553.4127979924717,0.7420959085907157,15.396486825595986,177.4905897114178,2740.4328732747804,13.836288861006551,0.08854698173706955,0.020316789794751395,0.4080367210036061,0.0015873620584884375,272.33977359716494,0.3038726305976548,0.895653391641284,15.471823273699458,4.783787800705697,73.65299392692249,0.3926156172769594,0.09316873101556748,3.645130776695365,352.8581432577729,0.3872359684245123,0.5616253257407586,1.4495238427949955,0.6289492468950356,9.823385164002245,0.060543013657792355,7.0,0.25,2.459183673469388,22.071428571428573,30728.571428571428,470340.35714285716,2174.546150793651,0.11131944444444444,4.714285714285714,0.1683673469387755,0.39934780650722423,10.581179811044324,0.0199645078373372,4.093069207771883,0.01756587202007528,27487.70918367347,6.469440068391746,0.005990206525825,5.357360334093069,0.01835951678618358,0.07640622006341541,20
resegmentation_ero,21,-595.2904580019523,-1024.0,2335.0,68744,1,0.9077287293573326,0.541003420196708,31.281607676060705,57.82146010220557,63.0317380372777,64.03124237432849,63.28506932918696,64.42049363362563,68688.79166666667,52.48620050816077,0.8531309553092048,9507.339631814917,0.1384118049121054,68744.0,9.0,61.0,111751930.0,1.8113035016644325,28.0,2.8892940881429134,125.0,16.00604223145752,35.05713953217735,35.0,-41.0,166.0,11.620397427073918,40.31903385331371,0.015821727701950433,111751930.0,0.32900732470979105,396.6214586861051,15.601340097215001,12.304896930946988,-0.008711850145475845,2.0965609627327684,0.7816552870073922,0.4568507138717181,0.6171984054987328,1.3107549325696604,0.39225745228025843,0.7177205889169328,0.7078329798744973,0.9882291285036643,0.9332230088745828,-0.10623220742141784,0.5351838270476287,0.4834951920954052,3.908016801558442,0.1246393506731848,3.4257849933230924,0.4602314910029283,0.2375283350900625,7.816033603116884,2.5708121316506736,0.71955406243504,5.887039970407976,4015.00820435238,0.05840521651856714,22.337007882445384,22617.27952984988,0.7218147529384924,16.10732573024555,177.21246945187943,2740.6456999883626,13.138954242129035,0.07727677493206252,0.02231985406856221,0.40712355788416676,0.0025100168827576633,11482.52811180601,0.2984464100022998,0.8632902616141778,16.43421552191769,5.003749827482514,78.35534974090511,0.37832503266336925,0.07947809138917147,3.6693050101181295,15745.502765135667,0.40290342224512865,0.5598116534925566,1.6835050416287396,0.64827598001386,10.818449968466897,0.05316874725842509,284.4229508196721,0.2331335662456329,3.1809970438054282,19.431147540983606,1224556.175409836,19303659.472131148,85139.11102373633,0.13653251389353557,293.0262295081967,0.24018543402311207,0.4993261443033142,9.897934757517747,0.07241003869933639,5.113505457086386,0.017747003374839986,1221381.130034937,223.0266161699773,0.00010856016436112267,13.968349752330004,0.012312592667945882,0.003072667866297892,21
