,diagnostics_Versions_PyRadiomics,diagnostics_Versions_Numpy,diagnostics_Versions_SimpleITK,diagnostics_Versions_PyWavelet,diagnostics_Versions_Python,diagnostics_Configuration_Settings,diagnostics_Configuration_EnabledImageTypes,diagnostics_Image-original_Hash,diagnostics_Image-original_Dimensionality,diagnostics_Image-original_Spacing,diagnostics_Image-original_Size,diagnostics_Image-original_Mean,diagnostics_Image-original_Minimum,diagnostics_Image-original_Maximum,diagnostics_Mask-original_Hash,diagnostics_Mask-original_Spacing,diagnostics_Mask-original_Size,diagnostics_Mask-original_BoundingBox,diagnostics_Mask-original_VoxelNum,diagnostics_Mask-original_VolumeNum,diagnostics_Mask-original_CenterOfMassIndex,diagnostics_Mask-original_CenterOfMass,original_shape_Elongation,original_shape_Flatness,original_shape_LeastAxisLength,original_shape_MajorAxisLength,original_shape_Maximum2DDiameterColumn,original_shape_Maximum2DDiameterRow,original_shape_Maximum2DDiameterSlice,original_shape_Maximum3DDiameter,original_shape_MeshVolume,original_shape_MinorAxisLength,original_shape_Sphericity,original_shape_SurfaceArea,original_shape_SurfaceVolumeRatio,original_shape_VoxelVolume,original_firstorder_10Percentile,original_firstorder_90Percentile,original_firstorder_Energy,original_firstorder_Entropy,original_firstorder_InterquartileRange,original_firstorder_Kurtosis,original_firstorder_Maximum,original_firstorder_MeanAbsoluteDeviation,original_firstorder_Mean,original_firstorder_Median,original_firstorder_Minimum,original_firstorder_Range,original_firstorder_RobustMeanAbsoluteDeviation,original_firstorder_RootMeanSquared,original_firstorder_Skewness,original_firstorder_TotalEnergy,original_firstorder_Uniformity,original_firstorder_Variance,original_glcm_Autocorrelation,original_glcm_ClusterProminence,original_glcm_ClusterShade,original_glcm_ClusterTendency,original_glcm_Contrast,original_glcm_Correlation,original_glcm_DifferenceAverage,original_glcm_DifferenceEntropy,original_glcm_DifferenceVariance,original_glcm_Id,original_glcm_Idm,original_glcm_Idmn,original_glcm_Idn,original_glcm_Imc1,original_glcm_Imc2,original_glcm_InverseVariance,original_glcm_JointAverage,original_glcm_JointEnergy,original_glcm_JointEntropy,original_glcm_MCC,original_glcm_MaximumProbability,original_glcm_SumAverage,original_glcm_SumEntropy,original_glcm_SumSquares,original_gldm_DependenceEntropy,original_gldm_DependenceNonUniformity,original_gldm_DependenceNonUniformityNormalized,original_gldm_DependenceVariance,original_gldm_GrayLevelNonUniformity,original_gldm_GrayLevelVariance,original_gldm_HighGrayLevelEmphasis,original_gldm_LargeDependenceEmphasis,original_gldm_LargeDependenceHighGrayLevelEmphasis,original_gldm_LargeDependenceLowGrayLevelEmphasis,original_gldm_LowGrayLevelEmphasis,original_gldm_SmallDependenceEmphasis,original_gldm_SmallDependenceHighGrayLevelEmphasis,original_gldm_SmallDependenceLowGrayLevelEmphasis,original_glrlm_GrayLevelNonUniformity,original_glrlm_GrayLevelNonUniformityNormalized,original_glrlm_GrayLevelVariance,original_glrlm_HighGrayLevelRunEmphasis,original_glrlm_LongRunEmphasis,original_glrlm_LongRunHighGrayLevelEmphasis,original_glrlm_LongRunLowGrayLevelEmphasis,original_glrlm_LowGrayLevelRunEmphasis,original_glrlm_RunEntropy,original_glrlm_RunLengthNonUniformity,original_glrlm_RunLengthNonUniformityNormalized,original_glrlm_RunPercentage,original_glrlm_RunVariance,original_glrlm_ShortRunEmphasis,original_glrlm_ShortRunHighGrayLevelEmphasis,original_glrlm_ShortRunLowGrayLevelEmphasis,original_glszm_GrayLevelNonUniformity,original_glszm_GrayLevelNonUniformityNormalized,original_glszm_GrayLevelVariance,original_glszm_HighGrayLevelZoneEmphasis,original_glszm_LargeAreaEmphasis,original_glszm_LargeAreaHighGrayLevelEmphasis,original_glszm_LargeAreaLowGrayLevelEmphasis,original_glszm_LowGrayLevelZoneEmphasis,original_glszm_SizeZoneNonUniformity,original_glszm_SizeZoneNonUniformityNormalized,original_glszm_SmallAreaEmphasis,original_glszm_SmallAreaHighGrayLevelEmphasis,original_glszm_SmallAreaLowGrayLevelEmphasis,original_glszm_ZoneEntropy,original_glszm_ZonePercentage,original_glszm_ZoneVariance,original_ngtdm_Busyness,original_ngtdm_Coarseness,original_ngtdm_Complexity,original_ngtdm_Contrast,original_ngtdm_Strength,cancer,method,subject
0,v3.0.1,1.24.3,2.3.1-g42ce2,1.4.1,3.11.5,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},8d7665c7a69d5330cb6330fd4c3f96d74645bec8,3D,"(1.0, 1.0, 1.0)","(107, 512, 512)",-614.3913237669758,-1024.0,2778.0,f25e0799ebb7f98db98942f3b4633f507c4bd94c,"(1.0, 1.0, 1.0)","(107, 512, 512)","(62, 319, 354, 4, 16, 17)",435,1,"(63.38620689655173, 327.17931034482757, 362.4022988505747)","(63.38620689655173, 327.17931034482757, 362.4022988505747)",0.9297913528370134,0.22216214589003683,3.2357077914185783,14.564622512334529,17.0,17.26267650163207,16.0,17.26267650163207,422.5,13.542060069303943,0.5635302853536727,483.1900757588938,1.1436451497251925,435.0,74.4,165.0,7238905.0,2.495008462085515,41.0,4.553240472574433,202.0,28.191592020081917,123.29425287356322,131.0,-10.0,212.0,17.58144211433496,129.00062371764034,-1.166919663919331,7238905.0,0.22102259215219974,1439.6881278900778,41.884443499588095,115.02727721238081,-9.773528667052865,5.253237230091932,3.8686571458661496,0.16703882691927363,1.4102557515857272,2.1199607593245577,1.732693103142715,0.5491939871185866,0.5019682524783242,0.9664626545604217,0.8876151995233225,-0.0968110119254306,0.5740073018941029,0.45874811701914603,6.444933059583355,0.05389668247819419,4.761262797390404,0.404501296870328,0.11498606439290729,12.88986611916671,3.108536364355814,2.2804735939895204,5.5614294678089164,43.110344827586204,0.0991042409829568,8.59355793367684,96.1448275862069,2.3861223411282864,44.08505747126437,38.45287356321839,1814.8022988505747,0.9361210263160181,0.03846248584576444,0.1293907750119912,5.008210629104885,0.01099261651547332,74.75472125475724,0.2070729691951564,2.62573250778473,43.54982014558763,1.8178179333073519,81.35014732184472,0.06307051231328296,0.041158590625438696,3.2963977655564425,263.1641562125124,0.7155102191824316,0.8282935455349247,0.2886235144168231,0.864689088216372,37.22628032758494,0.03761507786191332,7.310344827586207,0.12604042806183116,5.593638525564804,36.224137931034484,528.6379310344828,24554.293103448275,12.090901056463455,0.09108258724945915,17.03448275862069,0.29369797859690844,0.5581831353170491,20.54414068348883,0.06419485074568071,4.730669305726627,0.13333333333333333,472.38793103448273,0.8944960934131476,0.013839926071630869,40.89113618170633,0.05260342894628025,0.5354228455612338,False,original,1
1,v3.0.1,1.24.3,2.3.1-g42ce2,1.4.1,3.11.5,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},e0ab011acfc4b85b21e77dfe6699d755d5d9c243,3D,"(1.0, 1.0, 1.0)","(342, 512, 512)",-594.3038509658903,-1024.0,1533.0,947fecadfe352e97e214f11e8b4db3970b7f74cc,"(1.0, 1.0, 1.0)","(342, 512, 512)","(180, 201, 359, 26, 42, 48)",28612,1,"(191.23095204809172, 222.2288200754928, 382.9003914441493)","(191.23095204809172, 222.2288200754928, 382.9003914441493)",0.8465852512834077,0.5147522643109024,23.13736064266517,44.9485359207484,48.373546489791295,50.32891812864648,42.95346318982906,50.53711507397311,28572.166666666668,38.05276757728806,0.8533923084711761,5296.1976391611615,0.1853621288489787,28612.0,2.0,88.0,82181093.0,2.4734881188983815,47.0,2.8608544864171175,169.0,26.874140613241266,42.0415559904935,39.0,-94.0,263.0,19.3606226187727,53.59346645163243,0.26401177319425645,82181093.0,0.20748765538061076,1104.7672162004508,39.78109268619334,97.62231361509241,4.839036405921086,6.005577317507725,1.4022518994926496,0.6215086039447241,0.87541906939963,1.620129163852017,0.6236542401936133,0.6397410434925995,0.6143925828705412,0.988815258321914,0.9303054983469589,-0.15110262613238654,0.7118323961648567,0.5081592955919259,6.21532356928956,0.05657936510310554,4.572091343269404,0.6561952542461965,0.10784788570487991,12.430647138579117,3.303365259225942,1.8519573042500936,6.3650187920307095,1975.2870823430728,0.06903701532025279,15.789096526131551,5936.636795750035,1.8473366645031606,40.338319586187616,105.90766112120788,4164.264364602265,3.1215376873202545,0.030707880799760934,0.03491225436185285,1.4331696275933496,0.0014447503498732997,3812.540704445338,0.1979201381103544,2.0066846327873757,40.619977002400056,3.0445798874629864,121.12552433183244,0.09188804322150966,0.031266019041240184,3.8736006101556035,10041.585728291631,0.5178148112806016,0.6733430835905323,0.8050023297638249,0.7445800704050107,30.35618625955481,0.02372221546035188,91.33773861967694,0.13412296419923192,5.854338765010426,43.098384728340676,228483.43318649047,8516809.873715125,6722.384240275919,0.049964253234117545,189.064610866373,0.2776279161033377,0.539211100798585,22.209413618718454,0.027652046991650137,5.531665072723705,0.0238012022927443,226718.1994906859,39.25281278724457,0.00031292808962871555,32.36342742333152,0.02055317617087976,0.014939089194857856,True,original,1
2,v3.0.1,1.24.3,2.3.1-g42ce2,1.4.1,3.11.5,"{'minimumROIDimensions': 2, 'minimumROISize': None, 'normalize': False, 'normalizeScale': 1, 'removeOutliers': None, 'resampledPixelSpacing': None, 'interpolator': 'sitkBSpline', 'preCrop': False, 'padDistance': 5, 'distances': [1], 'force2D': False, 'force2Ddimension': 0, 'resegmentRange': None, 'label': 1, 'additionalInfo': True}",{'Original': {}},22e18047512aa52054d6739e261bd24e91937a10,3D,"(1.0, 1.0, 1.0)","(302, 512, 512)",-507.5541948735319,-1024.0,1467.0,140a2b4fcbeb96e53f207531c9db25d08db34967,"(1.0, 1.0, 1.0)","(302, 512, 512)","(126, 263, 373, 14, 23, 22)",3023,1,"(132.5835262983791, 273.3731392656302, 383.5633476678796)","(132.5835262983791, 273.3731392656302, 383.5633476678796)",0.8434531788279152,0.5535717626070811,11.544898853780682,20.85528857073427,22.360679774997898,23.53720459187964,23.53720459187964,25.39685019840059,3001.2916666666665,17.590459440359304,0.7892013655526655,1274.9752806333508,0.42480885639794563,3023.0,85.0,155.0,48962280.0,2.1692347741104934,30.0,4.503560475303801,199.0,21.155923672179625,124.06814422758849,128.0,8.0,191.0,13.431514829549227,127.26580912670987,-1.001142751687985,48962280.0,0.27973243833881795,803.681760598451,31.978179539377063,56.153824819617185,-5.437451790452426,3.6262690325630773,1.0115769697222812,0.5618129737229165,0.6789602757556478,1.4635511321721733,0.5397514142906511,0.7078023276346612,0.6931109853737693,0.9851547645492235,0.9280441152120625,-0.1494264286843974,0.6577187806293545,0.46022460535864745,5.59679885949162,0.11467113193918767,3.8305959161575944,0.5773105727305876,0.25398739118601366,11.19359771898324,2.8847599289767936,1.1594615005713396,6.161918557136646,153.1290109163083,0.05065465131204377,29.71829361158672,845.6311610982468,1.3659027618121036,31.457823354283825,156.58054912338736,5408.767118756203,4.916743842370998,0.04496070751599791,0.03177374393047064,0.7478335017810334,0.003980980242772257,426.9510974571306,0.23289215449181236,1.7156250359461966,29.943993520352898,4.226242088564295,139.77459005212398,0.1582049246441797,0.052350339256531334,3.859522905513939,848.8732575062985,0.45734336821937077,0.605257131224713,1.3834478734697306,0.697986927197741,19.895129364914524,0.041565853648759137,12.222222222222221,0.1697530864197531,5.15432098765432,22.055555555555557,34359.430555555555,1149297.736111111,1079.6639570735704,0.1852840765936004,15.416666666666666,0.21412037037037038,0.4573415830430993,9.929763931475192,0.09508767897304132,4.82959870333094,0.023817399933840556,32596.597029320987,5.7200435491548625,0.003241768060462912,12.774190506780394,0.02383802375880444,0.08217928137111477,False,original,2
